nodenumber,sound-pressure,rms_spldb
6717,1472.5612521617281,157.34086745875658
6718,1211.2391331373383,155.64399796113256
6719,1212.0875273547222,155.65007973208236
6720,1353.4352811374697,156.6081499550219
6721,1213.8671783717818,155.6628234614396
6722,1212.949983985405,155.65625794861924
6723,1215.8945444679832,155.67731828378257
6724,1214.8542300417234,155.66988349089746
6725,1218.606585745822,155.69667050398522
6726,1218.5865109568376,155.69652741528054
6727,1218.3504526765605,155.6948446666435
6728,1217.7689363341485,155.69069791842446
6729,1216.9138807153752,155.68459698487172
6730,1493.8411374899547,157.46548838463596
6731,1196.393456572158,155.53688066834974
6732,1487.5330235748775,157.4287324056181
6733,1258.6018369657122,155.97716731226564
6734,1189.667496424132,155.48791200959045
6735,1390.4963776917377,156.84279732360363
6736,1312.1288362103,156.33892968550322
6737,1182.3283055321956,155.43416182546602
6738,1292.863053076039,156.21045057747213
6739,1432.3311127394618,157.10026859997197
6740,1484.1817117062517,157.40914160369604
6741,1252.9299615659183,155.93793598137455
6742,1300.454823067351,156.26130548059007
6743,1174.9309269004434,155.3796467984883
6744,1352.0914896380966,156.59952167180106
6745,1359.3565132955305,156.64606753559585
6746,1520.4759777443485,157.61899134757644
6747,1168.3386183129435,155.33077472909036
6748,1480.7595833737207,157.38909112763957
6749,1465.9970388975353,157.30206194859664
6750,1352.9782067107951,156.6052161105949
6751,1378.4936054081745,156.76749520331995
6752,1485.2404643521209,157.4153355420992
6753,1245.6387613515208,155.88724236660437
6754,1368.2176295921488,156.7025037275856
6755,1162.9427535872026,155.2905668247443
6756,1295.746809316601,156.22980304859905
6757,1466.5407549921952,157.3052828162401
6758,1365.4044229027095,156.68462619295167
6759,1469.8315083211141,157.32475114630466
6760,1342.0118239157398,156.53452693152795
6761,1158.821835582739,155.25973348638743
6762,1299.7324904481231,156.25647959628444
6763,1503.1013090013498,157.51916514699468
6764,1366.2122167132766,156.68976337654593
6765,1363.240836856959,156.67085183112354
6766,1155.8317621264093,155.23729257987446
6767,1239.2472496258183,155.84255936090034
6768,1295.9274084824144,156.2310135899663
6769,1499.4310227467606,157.49792992705102
6770,1154.1465748753267,155.22461942805776
6771,1452.7663810957881,157.22331570979907
6772,1472.4982903535022,157.34049607114292
6773,1153.750072323889,155.22163491188277
6774,1233.0501049673096,155.79901457676473
6775,1154.1864575936795,155.22491957269483
6776,1291.9946926188668,156.2046146792349
6777,1470.2406266709675,157.327168472612
6778,1155.1762380073203,155.23236502418808
6779,1399.9689238604174,156.90176799534612
6780,1156.578423732338,155.24290181008038
6781,1226.6132247371384,155.75355294122096
6782,1443.7910233250957,157.1694868324921
6783,1292.9123697474467,156.21078189716945
6784,1158.3651204412904,155.25630952669727
6785,1473.5469953510446,157.34667991108626
6786,1160.4726030557842,155.27209792470225
6787,1475.2876251945931,157.35693407751012
6788,1336.0516190296844,156.49586483973076
6789,1220.5135688986347,155.7102523265538
6790,1162.840505528999,155.28980311183483
6791,1275.1800230660106,156.09083009592683
6792,1337.897560098421,156.50785732116879
6793,1165.3278272823281,155.30836243175946
6794,1443.7360382570232,157.16915603439193
6795,1167.8474762830938,155.32712261803584
6796,1170.3557735835632,155.3457581253553
6797,1213.8175191786183,155.66246811523519
6798,1172.7702160449458,155.36365864651583
6799,1290.6724790259307,156.19572108080638
6800,1174.9753074070297,155.3799748832235
6801,1506.3413324236249,157.53786794355682
6802,1477.3726732333714,157.36920132015558
6803,1176.926363906103,155.3943859153876
6804,1265.0122353288461,156.02129460818406
6805,1488.9457159042904,157.4369773767139
6806,1377.199266858872,156.75933574350972
6807,1178.6694121018586,155.40724035092327
6808,1206.5978978928176,155.61065137398356
6809,1442.994491113444,157.16469354873442
6810,1481.8702266607258,157.39560353458114
6811,1433.5159371928805,157.1074505987667
6812,1180.2487443844996,155.4188710282495
6813,1181.7019177738625,155.42955889356338
6814,1183.0677110521501,155.439592116976
6815,1317.430477329985,156.37395420982213
6816,1358.805293139212,156.64254468607427
6817,1184.3658336024218,155.44911749551412
6818,1185.596940872343,155.45814148775244
6819,1365.9106932198438,156.687846186226
6820,1343.2424199610405,156.5424880564093
6821,1186.758472766029,155.4666469069555
6822,1199.6990397303425,155.5608463113796
6823,1187.8756799448613,155.47481990401536
6824,1366.5628893154064,156.691992541713
6825,1188.9676900257061,155.48280114487716
6826,1305.1673097278308,156.29272383797047
6827,1190.0366580764564,155.49060688020313
6828,1435.9605153034188,157.12225005167605
6829,1260.1011707993737,155.98750838837339
6830,1465.2057604363042,157.29737243509337
6831,1346.9618719159078,156.56650613553958
6832,1191.0883343714888,155.49827950961702
6833,1292.147359150108,156.20564097315898
6834,1192.1347010316767,155.50590668154373
6835,1362.8708380476003,156.66849406355763
6836,1193.177374084887,155.5135002737953
6837,1493.879373017739,157.46571070099617
6838,1194.208911903247,155.52100624319618
6839,1193.242144453532,155.5139717653077
6840,1195.23188407465,155.52844348453016
6841,1351.7870579963044,156.5975657705965
6842,1196.2626894263929,155.53593123898904
6843,1471.7111701970018,157.33585180987978
6844,1335.8247641388803,156.4943898938369
6845,1197.3096957581383,155.54353007500853
6846,1472.9842748023264,157.3433622957654
6847,1198.366908241955,155.5511962445902
6848,1199.4190915135048,155.55881923376705
6849,1200.4495856806632,155.56627860789348
6850,1201.4439250391113,155.5734702026791
6851,1202.3865988226519,155.58028263041638
6852,1203.2623631777303,155.58660673920645
6853,1426.3221070678312,157.06375235756065
6854,1204.0724816172803,155.59245270587
6855,1204.862144404963,155.59814727640477
6856,1186.7919635830485,155.46689202291014
6857,1482.060240902663,157.39671721977413
6858,1205.703282743623,155.60420895388026
6859,1206.6566562068049,155.611074344888
6860,1208.9676473014415,155.62769366743527
6861,1207.7482106868379,155.61892814150968
6862,1254.2822994288617,155.9473059567474
6863,1212.2845708849707,155.65149164270667
6864,1212.2557085617545,155.6512848447778
6865,1211.9645918781107,155.64919872463628
6866,1211.2560252897933,155.64411909522147
6867,1210.2081074334546,155.63660124740773
6868,1180.0364892456516,155.41730882323304
6869,1419.9835188491777,157.0250661615027
6870,1294.3988078229152,156.22076217214354
6871,1453.4921637240047,157.22765398035813
6872,1299.5884772161025,156.2555171271961
6873,1173.1738079319553,155.36664725544097
6874,1245.9390206818603,155.88933583479755
6875,1297.795585749272,156.24352593951667
6876,1472.6853737812412,157.3415995581875
6877,1415.115705324381,156.99523910483856
6878,1457.7535086056112,157.25308199430964
6879,1400.673717126796,156.9061396753092
6880,1166.8770545203856,155.31990208584247
6881,1474.993755361194,157.3552037198797
6882,1407.229138076008,156.94669646753636
6883,1161.5191074681156,155.27992725708575
6884,1443.0158705303963,157.1648222379856
6885,1483.9832046515621,157.40797980142386
6886,1238.608989065147,155.83808463728533
6887,1342.1198968396684,156.53522638266395
6888,1332.563436312263,156.47315793989858
6889,1157.17994998095,155.24741809042055
6890,1399.9537018380422,156.9016735521603
6891,1290.9509110090644,156.1975946534552
6892,1294.8273436633624,156.22363732852793
6893,1153.8450997543332,155.22235028673177
6894,1231.9153071449055,155.7910171182245
6895,1393.9779978850233,156.86451846766272
6896,1436.7086241665431,157.12677406112772
