nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      co_ppm_dry,      no_ppm_dry,          o2_dry,         co2_dry,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
       124,-4.957284652E-02, 1.000000015E+00,-4.957284652E-02, 1.848918392E+04, 1.561001883E+04, 6.341405899E+00, 7.812541195E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       125,-8.794997676E-02, 7.054942903E-01,-8.794997678E-02, 2.123758553E+03, 1.777940973E+03, 9.290987084E+00, 7.617240046E+00, 2.740616812E+01,-5.691907325E-01,-2.713357989E+01,-3.587930435E+00
       126,-8.802281221E-02, 7.015500105E-01,-8.802281222E-02, 2.392639654E+03, 1.769304736E+03, 9.145494786E+00, 7.860423460E+00, 2.782001434E+01,-6.984448780E-01,-2.744754772E+01,-4.242704298E+00
       127,-9.479885701E-02, 7.015500209E-01,-9.479885712E-02, 3.199645832E+03, 1.812483425E+03, 8.120135540E+00, 9.359462203E+00, 1.960137733E+01,-1.512552464E-01,-1.897487377E+01,-4.846708887E+00
       128,-9.467427366E-02, 7.054943218E-01,-9.467427377E-02, 2.620214832E+03, 1.837890306E+03, 8.332934652E+00, 8.939773123E+00, 1.845509020E+01,-2.583391745E-01,-1.798208111E+01,-4.077475688E+00
       129,-9.453451252E-02, 7.099191506E-01,-9.453451263E-02, 2.074101645E+03, 1.862532018E+03, 8.533562643E+00, 8.547489366E+00, 1.739210772E+01,-1.786934272E-01,-1.703188511E+01,-3.443824134E+00
       130,-8.786827471E-02, 7.099191295E-01,-8.786827470E-02, 1.893718870E+03, 1.783981786E+03, 9.435896862E+00, 7.392678906E+00, 2.711925664E+01,-4.220322295E-01,-2.692118086E+01,-3.034287180E+00
       131,-9.437772451E-02, 7.148830492E-01,-9.437772461E-02, 1.670394825E+03, 1.885840317E+03, 8.701612444E+00, 8.222875581E+00, 1.643899469E+01,-7.283413943E-02,-1.620847422E+01,-2.659260392E+00
       132,-8.777662076E-02, 7.148830279E-01,-8.777662056E-02, 1.757762655E+03, 1.787403088E+03, 9.568998976E+00, 7.208391464E+00, 2.696398431E+01,-3.205576308E-01,-2.683774990E+01,-2.417149698E+00
       133,-9.420183526E-02, 7.204516916E-01,-9.420183536E-02, 1.436267053E+03, 1.906546506E+03, 8.827911632E+00, 7.985070772E+00, 1.572233786E+01, 3.074047729E-02,-1.560695216E+01,-1.823491664E+00
       134,-8.767380517E-02, 7.204516701E-01,-8.767380523E-02, 1.710462239E+03, 1.787942919E+03, 9.689177444E+00, 7.067452483E+00, 2.697283979E+01,-2.576530716E-01,-2.690110078E+01,-1.834202799E+00
       135,-9.400451491E-02, 7.266987310E-01,-9.400451482E-02, 1.346316554E+03, 1.923541587E+03, 8.909505270E+00, 7.833003708E+00, 1.527570831E+01, 9.011485799E-02,-1.523066184E+01,-1.103036096E+00
       136,-8.755846874E-02, 7.266987310E-01,-8.755846857E-02, 1.742723423E+03, 1.785776938E+03, 9.799312689E+00, 6.958669274E+00, 2.712489428E+01,-2.582936974E-01,-2.708552876E+01,-1.361478204E+00
       137,-9.378315848E-02, 7.337068614E-01,-9.378315839E-02, 1.356993155E+03, 1.936334102E+03, 8.946605500E+00, 7.751770814E+00, 1.504939090E+01, 6.331725337E-02,-1.503499972E+01,-5.807525341E-01
       138,-8.742908797E-02, 7.337068614E-01,-8.742908795E-02, 1.835631646E+03, 1.781706741E+03, 9.900300189E+00, 6.869254559E+00, 2.738882749E+01,-3.386048226E-01,-2.736422068E+01,-1.044704713E+00
       139,-9.353483734E-02, 7.415688032E-01,-9.353483744E-02, 1.442958354E+03, 1.945320533E+03, 8.936531883E+00, 7.724799871E+00, 1.494992132E+01,-4.004184003E-02,-1.494451168E+01,-2.676000000E-01
       140,-8.728395340E-02, 7.415687811E-01,-8.728395344E-02, 1.971677429E+03, 1.777557156E+03, 9.989859019E+00, 6.792645258E+00, 2.772003408E+01,-4.719376556E-01,-2.769897486E+01,-8.997214823E-01
       141,-9.325626050E-02, 7.503885282E-01,-9.325626060E-02, 1.594269451E+03, 1.952062308E+03, 8.870193020E+00, 7.744786379E+00, 1.490667380E+01,-1.470531402E-01,-1.490205738E+01,-1.349284980E-01
       142,-8.712114821E-02, 7.503885058E-01,-8.712114847E-02, 2.141655046E+03, 1.776247026E+03, 1.006027779E+01, 6.729789398E+00, 2.807626122E+01,-5.950180773E-01,-2.805306667E+01,-8.974212188E-01
       143,-9.294374233E-02, 7.602827235E-01,-9.294374224E-02, 1.806627817E+03, 1.959282495E+03, 8.736637209E+00, 7.814445645E+00, 1.489236924E+01,-1.555868137E-01,-1.488724616E+01,-1.493870172E-01
       144,-8.693852219E-02, 7.602827235E-01,-8.693852196E-02, 2.344950277E+03, 1.781735873E+03, 1.010210411E+01, 6.685680233E+00, 2.841577326E+01,-6.409112717E-01,-2.838869457E+01,-9.861911650E-01
       145,-9.259315368E-02, 7.713823378E-01,-9.259315360E-02, 2.095312003E+03, 1.970339418E+03, 8.524637508E+00, 7.936109282E+00, 1.491744890E+01, 7.371844666E-04,-1.491036406E+01,-2.855567987E-01
       146,-8.673366506E-02, 7.713823378E-01,-8.673366504E-02, 2.609652371E+03, 1.798679278E+03, 1.010757813E+01, 6.660022134E+00, 2.868854632E+01,-5.798893094E-01,-2.865807632E+01,-1.106035629E+00
       147,-9.219985612E-02, 7.838342237E-01,-9.219985622E-02, 2.506328504E+03, 1.989638300E+03, 8.240574158E+00, 8.098982722E+00, 1.499444184E+01, 3.013352788E-01,-1.497615191E+01,-5.125146701E-01
       148,-8.650387287E-02, 7.838342003E-01,-8.650387277E-02, 2.933519227E+03, 1.832302520E+03, 1.008372050E+01, 6.645998830E+00, 2.883423112E+01,-4.474537602E-01,-2.880047341E+01,-1.212775764E+00
       149,-9.175864066E-02, 7.978030770E-01,-9.175864076E-02, 3.135312899E+03, 2.025614451E+03, 7.914947612E+00, 8.271023622E+00, 1.509602816E+01, 6.606426386E-01,-1.504989145E+01,-7.858473007E-01
       150,-8.624611429E-02, 7.978030533E-01,-8.624611427E-02, 3.315649259E+03, 1.890043074E+03, 1.006036424E+01, 6.623247328E+00, 2.879156885E+01,-3.100807927E-01,-2.875348352E+01,-1.290077559E+00
       151,-9.126367263E-02, 8.134737334E-01,-9.126367273E-02, 3.896572844E+03, 2.095151941E+03, 7.597108722E+00, 8.417494167E+00, 1.512161965E+01, 9.884503234E-01,-1.503302601E+01,-1.058820010E+00
       152,-8.595699032E-02, 8.134737092E-01,-8.595699036E-02, 3.710903467E+03, 1.981206341E+03, 1.009032798E+01, 6.559917262E+00, 2.850070872E+01,-2.007570283E-01,-2.845788193E+01,-1.336189900E+00
       153,-9.070840343E-02, 8.310535207E-01,-9.070840353E-02, 4.677165686E+03, 2.229323439E+03, 7.376857339E+00, 8.475283015E+00, 1.493615587E+01, 1.225617217E+00,-1.480128140E+01,-1.284457639E+00
       154,-8.563269029E-02, 8.310534960E-01,-8.563269037E-02, 4.002506099E+03, 2.118389914E+03, 1.025961292E+01, 6.416307893E+00, 2.791111906E+01,-1.252609532E-01,-2.786517844E+01,-1.342252773E+00
       155,-9.008548668E-02, 8.507750254E-01,-9.008548678E-02, 5.049542246E+03, 2.466723630E+03, 7.395664874E+00, 8.372025966E+00, 1.442644809E+01, 1.304800692E+00,-1.426253392E+01,-1.383042422E+00
       156,-8.526894252E-02, 8.507750000E-01,-8.526894246E-02, 3.894167793E+03, 2.316200090E+03, 1.067926340E+01, 6.161073665E+00, 2.696761250E+01,-1.357809445E-01,-2.692397987E+01,-1.255273300E+00
       157,-8.946256993E-02, 8.704965300E-01,-8.946257003E-02, 4.295823251E+03, 2.772484482E+03, 7.897742722E+00, 8.063290091E+00, 1.359580341E+01, 1.063128279E+00,-1.346047109E+01,-1.216119082E+00
       158,-8.490526136E-02, 8.704965040E-01,-8.490526146E-02, 3.060429559E+03, 2.554346333E+03, 1.136337216E+01, 5.839808971E+00, 2.568749952E+01,-3.247071294E-01,-2.565488347E+01,-1.001001084E+00
       159,-8.890730074E-02, 8.880763173E-01,-8.890730083E-02, 2.605385959E+03, 3.045566004E+03, 8.965317131E+00, 7.602368793E+00, 1.243761395E+01, 5.101055675E-01,-1.238012638E+01,-6.462487838E-01
       160,-8.458113283E-02, 8.880762908E-01,-8.458113287E-02, 1.959560247E+03, 2.802607548E+03, 1.209086681E+01, 5.565555558E+00, 2.410763929E+01,-6.077438228E-01,-2.408653359E+01,-5.937772502E-01
       161,-8.841233006E-02, 9.037469467E-01,-8.841233024E-02, 1.081362904E+03, 3.259083596E+03, 1.014386749E+01, 7.191886981E+00, 1.088698961E+01,-9.939711284E-02,-1.086223870E+01, 1.971241600E-01
       162,-8.429225101E-02, 9.037469467E-01,-8.429225115E-02, 1.145890189E+03, 3.074950141E+03, 1.256728394E+01, 5.442933588E+00, 2.223032399E+01,-8.060029416E-01,-2.220628878E+01,-1.606130195E-01
       163,-8.797111465E-02, 9.177157997E-01,-8.797111458E-02, 4.259982758E+02, 3.459298951E+03, 1.073310439E+01, 7.083827155E+00, 9.225383126E+00,-6.433331711E-01,-9.112378239E+00, 9.437147205E-01
       164,-8.403477931E-02, 9.177157997E-01,-8.403477925E-02, 7.085006425E+02, 3.392838927E+03, 1.264419405E+01, 5.510576358E+00, 2.025838475E+01,-9.420594433E-01,-2.020891998E+01, 1.720155435E-01
       165,-8.757781693E-02, 9.301676900E-01,-8.757781703E-02, 2.706155998E+02, 3.736288719E+03, 1.063941595E+01, 7.294499734E+00, 7.852359503E+00,-1.184586790E+00,-7.530150672E+00, 1.433884691E+00
       166,-8.380529956E-02, 9.301676622E-01,-8.380529975E-02, 5.097448681E+02, 3.771804129E+03, 1.241324797E+01, 5.714956141E+00, 1.839732987E+01,-1.163136088E+00,-1.829589272E+01, 4.222296727E-01
       167,-8.722722827E-02, 9.412673046E-01,-8.722722836E-02, 2.124312806E+02, 4.168811293E+03, 1.022309764E+01, 7.635693392E+00, 6.870493387E+00,-1.646192691E+00,-6.282312365E+00, 1.703104643E+00
       168,-8.360076587E-02, 9.412672765E-01,-8.360076605E-02, 3.563496565E+02, 4.226589432E+03, 1.197781665E+01, 6.020757338E+00, 1.656040973E+01,-1.378892105E+00,-1.638759500E+01, 6.105271639E-01
       169,-8.691471286E-02, 9.511615225E-01,-8.691471296E-02, 2.807897274E+02, 4.803810866E+03, 9.689199402E+00, 7.973248400E+00, 6.054886294E+00,-1.817291414E+00,-5.296114917E+00, 1.728236498E+00
       170,-8.341846436E-02, 9.511614942E-01,-8.341846438E-02, 3.055338026E+02, 4.762150210E+03, 1.136676056E+01, 6.413725270E+00, 1.451856943E+01,-1.347670459E+00,-1.429409171E+01, 6.586629258E-01
       171,-8.663613603E-02, 9.599812475E-01,-8.663613612E-02, 5.190261019E+02, 5.534283203E+03, 9.056432216E+00, 8.293017386E+00, 5.171010028E+00,-1.622160831E+00,-4.476354329E+00, 1.428550778E+00
       172,-8.325597678E-02, 9.599812189E-01,-8.325597685E-02, 4.599850069E+02, 5.320059544E+03, 1.061546603E+01, 6.877566762E+00, 1.224641233E+01,-1.062673980E+00,-1.202063173E+01, 4.909745301E-01
       173,-8.638781209E-02, 9.678431674E-01,-8.638781218E-02, 8.162829038E+02, 6.013509691E+03, 8.378124887E+00, 8.603829374E+00, 4.133487089E+00,-1.193866364E+00,-3.678217940E+00, 8.040996732E-01
       174,-8.311114816E-02, 9.678431386E-01,-8.311114824E-02, 6.973027521E+02, 5.789716214E+03, 9.815304115E+00, 7.389586467E+00, 9.876316220E+00,-7.065316001E-01,-9.672375822E+00, 1.293177114E-01
       175,-8.616645313E-02, 9.748512690E-01,-8.616645305E-02, 9.247433651E+02, 5.936654285E+03, 7.831349293E+00, 8.899134343E+00, 3.016974299E+00,-6.839238139E-01,-2.747765340E+00, 3.546915739E-02
       176,-8.298205822E-02, 9.748512690E-01,-8.298205824E-02, 9.090351936E+02, 6.082264976E+03, 9.097224072E+00, 7.891883783E+00, 7.533448705E+00,-3.461018867E-01,-7.298148756E+00,-2.831837874E-01
       177,-8.596913558E-02, 9.810983299E-01,-8.596913551E-02, 8.395209792E+02, 5.528828263E+03, 7.575920094E+00, 9.126968932E+00, 2.115766520E+00,-2.053859684E-01,-1.760349763E+00,-6.450635650E-01
       178,-8.286699567E-02, 9.810983299E-01,-8.286699584E-02, 9.778701932E+02, 6.228139691E+03, 8.547911060E+00, 8.340090076E+00, 5.396560784E+00, 2.669646121E-02,-4.978674567E+00,-5.968703209E-01
       179,-8.579324886E-02, 9.866670015E-01,-8.579324895E-02, 7.824924848E+02, 5.346149825E+03, 7.578001657E+00, 9.227317844E+00, 1.656448993E+00, 1.500897768E-01,-9.122413991E-01,-1.087981070E+00
       180,-8.276443549E-02, 9.866669721E-01,-8.276443564E-02, 1.220690082E+03, 6.398826040E+03, 8.204436923E+00, 8.655546669E+00, 3.703918012E+00, 3.636292870E-01,-2.891135399E+00,-7.422109257E-01
       181,-8.563646084E-02, 9.916309001E-01,-8.563646093E-02, 8.440092152E+02, 5.896166352E+03, 7.662609340E+00, 9.202309059E+00, 1.469075713E+00, 2.714166705E-01,-3.091209668E-01,-1.159179892E+00
       182,-8.267301860E-02, 9.916308705E-01,-8.267301852E-02, 1.577512400E+03, 6.841016538E+03, 8.001193584E+00, 8.835491108E+00, 2.649181014E+00, 6.213073159E-01,-9.846249831E-01,-6.108008489E-01
       183,-8.549669720E-02, 9.960556992E-01,-8.549669712E-02, 1.048102162E+03, 7.996357460E+03, 7.649168368E+00, 9.086347056E+00, 1.397410583E+00,-2.963803259E-01, 1.662409788E-01,-3.575019922E-01
       184,-8.259153377E-02, 9.960556992E-01,-8.259153376E-02, 1.675224168E+03, 8.266247764E+03, 7.816980813E+00, 8.919128415E+00, 2.912045120E+00, 8.492070996E-01, 4.703805938E-01, 5.590995735E-01
       185,-8.537211635E-02, 1.000000030E+00,-8.537211644E-02, 1.154461760E+03, 9.436454169E+03, 7.602979213E+00, 9.016905956E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       186,-8.251890153E-02, 1.000000000E+00,-8.251890159E-02, 1.689230686E+03, 9.427228866E+03, 7.702442221E+00, 8.933904949E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       187,-6.274704172E-02, 7.054942798E-01,-6.274704173E-02, 1.266527554E+03, 2.122432969E+03, 8.975122004E+00, 7.426813309E+00, 1.871504369E+01, 3.046048755E+00,-1.680461358E+01, 7.485944941E+00
       188,-6.274704172E-02, 7.015499791E-01,-6.274704173E-02, 1.224679854E+03, 2.078616411E+03, 9.053200020E+00, 7.370553712E+00, 1.712083713E+01, 3.722447878E+00,-1.492906660E+01, 7.388776490E+00
       189,-6.457147059E-02, 7.015500000E-01,-6.457147062E-02, 1.264669968E+03, 2.049675237E+03, 9.253711028E+00, 7.217723091E+00, 2.118354949E+01, 3.698979174E+00,-1.953011477E+01, 7.170478914E+00
       190,-6.457147059E-02, 7.054943008E-01,-6.457147062E-02, 1.310967334E+03, 2.088156533E+03, 9.189780798E+00, 7.261949591E+00, 2.304931346E+01, 3.020134821E+00,-2.166758922E+01, 7.085771280E+00
       191,-6.457147059E-02, 7.099191295E-01,-6.457147062E-02, 1.362762756E+03, 2.129090470E+03, 9.096320068E+00, 7.326007008E+00, 2.404568756E+01, 1.864210103E+00,-2.310297578E+01, 6.252202240E+00
       192,-6.274704358E-02, 7.099191295E-01,-6.274704364E-02, 1.314961723E+03, 2.170194005E+03, 8.862538179E+00, 7.508644359E+00, 1.959813080E+01, 1.703105851E+00,-1.826636759E+01, 6.728756850E+00
       193,-6.457147059E-02, 7.148830279E-01,-6.457147062E-02, 1.424179549E+03, 2.171415423E+03, 8.990992641E+00, 7.394685219E+00, 2.435393449E+01, 7.925288511E-01,-2.374641088E+01, 5.231920217E+00
       194,-6.274704358E-02, 7.148830279E-01,-6.274704364E-02, 1.374469402E+03, 2.220013788E+03, 8.736793066E+00, 7.596951718E+00, 1.994691191E+01, 4.148362820E-01,-1.908073219E+01, 5.670276957E+00
       195,-6.457147059E-02, 7.204516701E-01,-6.457147062E-02, 1.507173037E+03, 2.215801593E+03, 8.882510482E+00, 7.459652554E+00, 2.416144868E+01, 2.354110626E-02,-2.376537299E+01, 4.260267784E+00
       196,-6.274704358E-02, 7.204516701E-01,-6.274704364E-02, 1.454155034E+03, 2.272563613E+03, 8.610715495E+00, 7.679886671E+00, 1.987311509E+01,-5.000555848E-01,-1.929277380E+01, 4.646193201E+00
       197,-6.457147059E-02, 7.266987310E-01,-6.457147062E-02, 1.619610919E+03, 2.264030663E+03, 8.770281872E+00, 7.520286442E+00, 2.376013353E+01,-4.121778623E-01,-2.349420793E+01, 3.429245525E+00
       198,-6.274704358E-02, 7.266987310E-01,-6.274704364E-02, 1.558591171E+03, 2.330341192E+03, 8.484176402E+00, 7.755667344E+00, 1.964304092E+01,-9.942656393E-01,-1.922446391E+01, 3.832909681E+00
       199,-6.457147059E-02, 7.337068614E-01,-6.457147062E-02, 1.760456572E+03, 2.318961129E+03, 8.643774200E+00, 7.582451557E+00, 2.333864480E+01,-5.716584828E-01,-2.315830579E+01, 2.740254922E+00
       200,-6.274704358E-02, 7.337068614E-01,-6.274704364E-02, 1.693439102E+03, 2.397762187E+03, 8.343774816E+00, 7.831758291E+00, 1.945394477E+01,-1.145744502E+00,-1.913889315E+01, 3.222631227E+00
       201,-6.457147059E-02, 7.415687811E-01,-6.457147062E-02, 1.962043124E+03, 2.383508831E+03, 8.487985849E+00, 7.651381068E+00, 2.297241123E+01,-5.852972419E-01,-2.285606095E+01, 2.117638384E+00
       202,-6.274704358E-02, 7.415687811E-01,-6.274704364E-02, 1.882431255E+03, 2.480090844E+03, 8.169238135E+00, 7.918818494E+00, 1.931792055E+01,-1.121298001E+00,-1.908857570E+01, 2.677115843E+00
       203,-6.457147059E-02, 7.503885058E-01,-6.457147062E-02, 2.272491155E+03, 2.458709969E+03, 8.290997258E+00, 7.729397517E+00, 2.263839522E+01,-5.703539615E-01,-2.257294534E+01, 1.469750640E+00
       204,-6.274704358E-02, 7.503885058E-01,-6.274704364E-02, 2.166508791E+03, 2.581128446E+03, 7.943272580E+00, 8.023228010E+00, 1.909213070E+01,-1.083040323E+00,-1.894084911E+01, 2.056642766E+00
       205,-6.457147059E-02, 7.602827235E-01,-6.457147062E-02, 2.711499400E+03, 2.542178352E+03, 8.041416682E+00, 7.818228910E+00, 2.228250619E+01,-5.697082969E-01,-2.225188606E+01, 7.919871240E-01
       206,-6.274704358E-02, 7.602827235E-01,-6.274704364E-02, 2.595892174E+03, 2.700631736E+03, 7.655121647E+00, 8.144042920E+00, 1.864207939E+01,-1.077244667E+00,-1.855515051E+01, 1.319540002E+00
       207,-6.457147059E-02, 7.713823378E-01,-6.457147062E-02, 3.356171821E+03, 2.627972780E+03, 7.725240103E+00, 7.914848372E+00, 2.186542080E+01,-5.523152033E-01,-2.185060635E+01, 2.252010087E-01
       208,-6.274704358E-02, 7.713823378E-01,-6.274704364E-02, 3.271934786E+03, 2.833074423E+03, 7.294661136E+00, 8.273999604E+00, 1.792063452E+01,-1.059502879E+00,-1.787163280E+01, 6.411588544E-01
       209,-6.457147059E-02, 7.838342003E-01,-6.457147062E-02, 4.414768027E+03, 2.712191716E+03, 7.308712106E+00, 8.021275013E+00, 2.147373640E+01,-4.914543809E-01,-2.146365510E+01,-4.469235498E-02
       210,-6.274704358E-02, 7.838342003E-01,-6.274704364E-02, 4.372762110E+03, 2.972548790E+03, 6.830389224E+00, 8.413626482E+00, 1.704876384E+01,-9.860428796E-01,-1.701340565E+01, 3.113521292E-01
       211,-6.457147059E-02, 7.978030533E-01,-6.457147062E-02, 6.182958986E+03, 2.802932371E+03, 6.697511409E+00, 8.168263530E+00, 2.125292010E+01,-4.826673118E-01,-2.124395730E+01,-4.852971352E-02
       212,-6.274704358E-02, 7.978030533E-01,-6.274704364E-02, 6.205263757E+03, 3.126781883E+03, 6.187467846E+00, 8.584222163E+00, 1.617890112E+01,-9.450284892E-01,-1.614520388E+01, 2.522253984E-01
       213,-6.457147059E-02, 8.134737092E-01,-6.457147062E-02, 9.650284133E+03, 2.907627692E+03, 5.733910102E+00, 8.365640482E+00, 2.125054483E+01,-6.131598196E-01,-2.123779244E+01, 5.350618358E-02
       214,-6.274704358E-02, 8.134737092E-01,-6.274704364E-02, 9.635228367E+03, 3.309033418E+03, 5.240627149E+00, 8.788749077E+00, 1.537188212E+01,-1.032889892E+00,-1.533124531E+01, 1.922432862E-01
       215,-6.457147059E-02, 8.310534960E-01,-6.457147062E-02, 1.833713323E+04, 2.992000774E+03, 4.216129715E+00, 8.487144481E+00, 2.151876571E+01,-7.914311349E-01,-2.149758176E+01, 1.794145049E-01
       216,-6.274704358E-02, 8.310534960E-01,-6.274704364E-02, 1.770339176E+04, 3.495022582E+03, 3.828247552E+00, 8.909540053E+00, 1.472228694E+01,-1.208084165E+00,-1.466589102E+01, 1.188928203E-01
       217,-6.457147059E-02, 8.507750000E-01,-6.457147062E-02, 4.194079107E+04, 2.897738510E+03, 2.165391154E+00, 7.984921804E+00, 2.207633438E+01,-8.343588337E-01,-2.204997913E+01, 1.964270614E-01
       218,-6.274704358E-02, 8.507750000E-01,-6.274704364E-02, 3.971343718E+04, 3.517778742E+03, 1.952095387E+00, 8.427018765E+00, 1.424637443E+01,-1.329798769E+00,-1.417355585E+01, 3.700124842E-02
       219,-6.457147059E-02, 8.704965040E-01,-6.457147062E-02, 8.051862898E+04, 2.298609492E+03, 6.494713896E-01, 6.211073842E+00, 2.266721904E+01,-6.201428822E-01,-2.264541149E+01, 8.732960257E-02
       220,-6.274704358E-02, 8.704965040E-01,-6.274704364E-02, 7.971643177E+04, 2.925271645E+03, 5.239210829E-01, 6.522005267E+00, 1.395165357E+01,-1.211304383E+00,-1.388226585E+01,-1.596635376E-02
       221,-6.457147059E-02, 8.880762908E-01,-6.457147062E-02, 9.732799578E+04, 1.714694783E+03, 3.465569366E-01, 4.708918016E+00, 2.281430714E+01,-3.976843976E-01,-2.279434464E+01,-1.652210906E-01
       222,-6.274704358E-02, 8.880762908E-01,-6.274704364E-02, 1.013306360E+05, 2.159070815E+03, 1.743443351E-01, 4.698398562E+00, 1.370902182E+01,-1.012956399E+00,-1.364727871E+01,-2.782915158E-01
       223,-6.457147059E-02, 9.037469467E-01,-6.457147062E-02, 9.154034724E+04, 1.596910702E+03, 5.225610358E-01, 4.067232491E+00, 2.251107319E+01,-5.613491173E-01,-2.245984056E+01,-6.295012771E-01
       224,-6.274704358E-02, 9.037469467E-01,-6.274704364E-02, 9.581740287E+04, 1.906203893E+03, 2.639737226E-01, 3.734557707E+00, 1.394870841E+01,-1.137956174E+00,-1.381532437E+01,-1.177002013E+00
       225,-6.457147059E-02, 9.177157997E-01,-6.457147062E-02, 9.023859939E+04, 1.609525968E+03, 5.580636209E-01, 3.647631213E+00, 2.170655007E+01,-1.185662127E+00,-2.158633062E+01,-7.797434652E-01
       226,-6.274704358E-02, 9.177157997E-01,-6.274704364E-02, 8.887174550E+04, 1.864596985E+03, 2.506822782E-01, 3.007028780E+00, 1.505250992E+01,-1.989675702E+00,-1.474406935E+01,-2.000954057E+00
       227,-6.457147059E-02, 9.301676622E-01,-6.457147062E-02, 9.752130734E+04, 1.643146286E+03, 4.342627536E-01, 3.647830272E+00, 1.969406729E+01,-1.573322710E+00,-1.953864252E+01,-7.932763868E-02
